Year;Month;Day;Week;Temp;Depth
2015;12;1;49;28.37;4.62
2015;12;1;49;28.37;4.84
2015;12;1;49;28.37;4.86
2015;12;1;49;28.35;4.93
2015;12;1;49;28.34;5.06
2015;12;1;49;28.34;5.09
2015;12;1;49;28.31;5.29
2015;12;1;49;28.30;5.31
2015;12;1;49;28.30;5.54
2015;12;1;49;28.28;5.45
2015;12;1;49;28.12;5.83
2015;12;1;49;28.12;5.90
2015;12;1;49;28.10;5.66
2015;12;1;49;28.14;5.98
2015;12;1;49;28.16;6.07
2015;12;1;49;28.14;6.18
2015;12;1;49;28.14;6.16
2015;12;1;49;28.13;6.29
2015;12;1;49;28.13;6.34
2015;12;1;49;28.14;6.40
2015;12;1;49;28.14;6.36
2015;12;1;49;28.14;6.38
2015;12;1;49;28.14;6.34
2015;12;1;49;28.16;6.48
2015;12;1;49;28.17;6.45
2015;12;1;49;28.17;6.54
2015;12;1;49;28.19;6.50
2015;12;1;49;28.19;6.45
2015;12;1;49;28.19;6.45
2015;12;1;49;28.20;6.38
2015;12;1;49;28.20;6.25
2015;12;1;49;28.20;6.31
2015;12;1;49;28.20;6.29
2015;12;1;49;28.21;6.19
2015;12;1;49;28.21;6.23
2015;12;1;49;28.23;6.17
2015;12;1;49;28.23;6.03
2015;12;1;49;28.23;5.95
2015;12;1;49;28.23;5.93
2015;12;1;49;28.16;5.85
2015;12;1;49;28.17;5.67
2015;12;1;49;28.16;5.52
2015;12;1;49;28.16;5.52
2015;12;1;49;28.17;5.44
2015;12;1;49;28.17;5.37
2015;12;1;49;28.20;5.25
2015;12;1;49;28.25;5.06
2015;12;1;49;28.25;5.04
2015;12;1;49;28.28;4.90
2015;12;1;49;28.34;4.80
2015;12;1;49;28.32;4.66
2015;12;1;49;28.37;4.75
2015;12;1;49;28.39;4.56
2015;12;1;49;28.39;4.42
2015;12;1;49;28.39;4.40
2015;12;1;49;28.39;4.39
2015;12;1;49;28.37;4.37
2015;12;1;49;28.37;4.25
2015;12;1;49;28.31;4.11
2015;12;1;49;28.31;4.12
2015;12;1;49;28.30;4.20
2015;12;1;49;28.31;4.04
2015;12;1;49;28.39;4.08
2015;12;1;49;28.42;3.93
2015;12;1;49;28.39;4.02
2015;12;1;49;28.39;4.12
2015;12;1;49;28.39;4.15
2015;12;1;49;28.38;4.08
2015;12;1;49;28.37;4.17
2015;12;1;49;28.39;4.12
2015;12;1;49;28.37;4.23
2015;12;1;49;28.37;4.24
2015;12;1;49;28.32;4.29
2015;12;1;49;28.34;4.47
2015;12;1;49;28.45;4.51
2015;12;1;49;28.38;4.48
2015;12;1;49;28.39;4.69
2015;12;1;49;28.37;4.68
2015;12;1;49;28.37;4.79
2015;12;1;49;28.34;4.95
2015;12;1;49;28.31;5.05
2015;12;1;49;28.25;5.14
2015;12;1;49;28.28;5.06
2015;12;1;49;28.24;5.31
2015;12;1;49;28.23;5.27
2015;12;1;49;28.24;5.53
2015;12;1;49;28.32;5.65
2015;12;1;49;28.23;5.65
2015;12;1;49;28.21;5.75
2015;12;1;49;28.19;5.70
2015;12;1;49;28.17;5.84
2015;12;1;49;28.27;5.83
2015;12;1;49;28.23;6.00
2015;12;1;49;28.20;5.96
2015;12;1;49;28.20;6.12
2015;12;1;49;28.20;6.06
2015;12;1;49;28.20;6.13
2015;12;1;49;28.20;6.22
2015;12;1;49;28.19;6.17
2015;12;1;49;28.20;6.18
2015;12;1;49;28.20;6.17
2015;12;1;49;28.20;6.15
2015;12;1;49;28.20;6.13
2015;12;1;49;28.20;6.10
2015;12;1;49;28.20;6.15
2015;12;1;49;28.20;6.11
2015;12;1;49;28.21;6.11
2015;12;1;49;28.23;6.08
2015;12;1;49;28.23;5.96
2015;12;1;49;28.21;5.87
2015;12;1;49;28.23;5.89
2015;12;1;49;28.23;5.82
2015;12;1;49;28.23;5.64
2015;12;1;49;28.23;5.71
2015;12;1;49;28.23;5.48
2015;12;1;49;28.23;5.45
2015;12;1;49;28.24;5.44
2015;12;1;49;28.24;5.35
2015;12;1;49;28.24;5.22
2015;12;1;49;28.24;5.27
2015;12;1;49;28.24;5.09
2015;12;1;49;28.24;5.05
2015;12;1;49;28.24;4.98
2015;12;1;49;28.24;4.94
2015;12;1;49;28.24;4.72
2015;12;1;49;28.24;4.65
2015;12;1;49;28.24;4.80
2015;12;1;49;28.24;4.62
2015;12;1;49;28.24;4.61
2015;12;1;49;28.24;4.48
2015;12;1;49;28.24;4.55
2015;12;1;49;28.24;4.43
2015;12;1;49;28.24;4.41
2015;12;1;49;28.24;4.34
2015;12;1;49;28.24;4.34
2015;12;1;49;28.24;4.31
2015;12;1;49;28.23;4.34
2015;12;1;49;28.23;4.32
2015;12;1;49;28.16;4.35
2015;12;1;49;28.12;4.33
2015;12;1;49;28.17;4.27
2015;12;1;49;28.20;4.44
2015;12;1;49;28.16;4.43
2015;12;1;49;28.17;4.57
2015;12;2;49;28.19;4.54
2015;12;2;49;28.19;4.57
2015;12;2;49;28.17;4.71
2015;12;2;49;28.19;4.67
2015;12;2;49;28.09;4.80
2015;12;2;49;28.10;4.88
2015;12;2;49;28.12;4.95
2015;12;2;49;28.12;5.05
2015;12;2;49;28.12;5.07
2015;12;2;49;28.12;5.11
2015;12;2;49;28.12;5.35
2015;12;2;49;28.12;5.29
2015;12;2;49;28.12;5.38
2015;12;2;49;28.12;5.51
2015;12;2;49;28.12;5.58
2015;12;2;49;28.12;5.64
2015;12;2;49;28.12;5.75
2015;12;2;49;28.12;5.77
2015;12;2;49;28.12;5.85
2015;12;2;49;28.12;5.91
2015;12;2;49;28.13;5.95
2015;12;2;49;28.13;6.00
2015;12;2;49;28.14;6.00
2015;12;2;49;28.14;6.17
2015;12;2;49;28.17;6.17
2015;12;2;49;28.20;6.18
2015;12;2;49;28.20;6.13
2015;12;2;49;28.20;6.11
2015;12;2;49;28.20;6.17
2015;12;2;49;28.20;6.20
2015;12;2;49;28.23;6.24
2015;12;2;49;28.21;6.17
2015;12;2;49;28.23;6.16
2015;12;2;49;28.21;6.21
2015;12;2;49;28.21;6.07
2015;12;2;49;28.21;6.09
2015;12;2;49;28.21;6.14
2015;12;2;49;28.20;5.96
2015;12;2;49;28.21;6.04
2015;12;2;49;28.21;5.95
2015;12;2;49;28.23;5.91
2015;12;2;49;28.23;5.86
2015;12;2;49;28.23;5.78
2015;12;2;49;28.23;5.70
2015;12;2;49;28.23;5.67
2015;12;2;49;28.23;5.60
2015;12;2;49;28.23;5.43
2015;12;2;49;28.20;5.35
2015;12;2;49;28.20;5.23
2015;12;2;49;28.20;5.23
2015;12;2;49;28.20;5.20
2015;12;2;49;28.28;5.05
2015;12;2;49;28.28;4.97
2015;12;2;49;28.28;4.82
2015;12;2;49;28.28;4.92
2015;12;2;49;28.28;4.70
2015;12;2;49;28.27;4.55
2015;12;2;49;28.25;4.68
2015;12;2;49;28.25;4.56
2015;12;2;49;28.25;4.55
2015;12;2;49;28.25;4.44
2015;12;2;49;28.25;4.47
2015;12;2;49;28.23;4.36
2015;12;2;49;28.23;4.29
2015;12;2;49;28.23;4.32
2015;12;2;49;28.23;4.34
2015;12;2;49;28.23;4.33
2015;12;2;49;28.21;4.22
2015;12;2;49;28.21;4.23
2015;12;2;49;28.21;4.30
2015;12;2;49;28.21;4.31
2015;12;2;49;28.21;4.31
2015;12;2;49;28.23;4.27
2015;12;2;49;28.24;4.34
2015;12;2;49;28.23;4.40
2015;12;2;49;28.25;4.39
2015;12;2;49;28.23;4.49
2015;12;2;49;28.24;4.50
2015;12;2;49;28.24;4.55
2015;12;2;49;28.24;4.62
2015;12;2;49;28.23;4.75
2015;12;2;49;28.23;4.62
2015;12;2;49;28.24;4.87
2015;12;2;49;28.23;4.96
2015;12;2;49;28.28;4.96
2015;12;2;49;28.31;5.09
2015;12;2;49;28.31;5.13
2015;12;2;49;28.31;5.23
2015;12;2;49;28.30;5.21
2015;12;2;49;28.31;5.38
2015;12;2;49;28.31;5.43
2015;12;2;49;28.30;5.50
2015;12;2;49;28.28;5.52
2015;12;2;49;28.28;5.50
2015;12;2;49;28.28;5.61
2015;12;2;49;28.27;5.73
2015;12;2;49;28.27;5.81
2015;12;2;49;28.25;5.78
2015;12;2;49;28.34;5.86
2015;12;2;49;28.34;5.86
2015;12;2;49;28.38;5.93
2015;12;2;49;28.37;5.93
2015;12;2;49;28.35;5.91
2015;12;2;49;28.34;5.94
2015;12;2;49;28.34;5.92
2015;12;2;49;28.32;6.08
2015;12;2;49;28.34;5.96
2015;12;2;49;28.34;5.92
2015;12;2;49;28.34;5.97
2015;12;2;49;28.34;5.87
2015;12;2;49;28.34;5.92
2015;12;2;49;28.32;5.87
2015;12;2;49;28.32;5.88
2015;12;2;49;28.34;5.81
2015;12;2;49;28.32;5.84
2015;12;2;49;28.31;5.69
2015;12;2;49;28.32;5.67
2015;12;2;49;28.31;5.64
2015;12;2;49;28.31;5.52
2015;12;2;49;28.31;5.51
2015;12;2;49;28.31;5.42
2015;12;2;49;28.31;5.35
2015;12;2;49;28.31;5.31
2015;12;2;49;28.31;5.23
2015;12;2;49;28.31;5.16
2015;12;2;49;28.31;5.16
2015;12;2;49;28.30;5.06
2015;12;2;49;28.30;5.02
2015;12;2;49;28.28;4.99
2015;12;2;49;28.28;4.94
2015;12;2;49;28.31;4.85
2015;12;2;49;28.27;4.75
2015;12;2;49;28.25;4.81
2015;12;2;49;28.28;4.79
2015;12;2;49;28.25;4.69
2015;12;2;49;28.25;4.66
2015;12;2;49;28.28;4.62
2015;12;2;49;28.28;4.60
2015;12;2;49;28.24;4.66
2015;12;2;49;28.23;4.61
2015;12;2;49;28.23;4.59
2015;12;2;49;28.25;4.56
2015;12;2;49;28.23;4.52
2015;12;2;49;28.20;4.56
2015;12;3;49;28.23;4.61
2015;12;3;49;28.23;4.55
2015;12;3;49;28.23;4.61
2015;12;3;49;28.24;4.62
2015;12;3;49;28.25;4.65
2015;12;3;49;28.25;4.66
2015;12;3;49;28.25;4.76
2015;12;3;49;28.24;4.75
2015;12;3;49;28.23;4.84
2015;12;3;49;28.23;4.83
2015;12;3;49;28.23;4.97
2015;12;3;49;28.24;4.96
2015;12;3;49;28.24;4.97
2015;12;3;49;28.20;5.08
2015;12;3;49;28.21;5.13
2015;12;3;49;28.23;5.20
2015;12;3;49;28.24;5.26
2015;12;3;49;28.23;5.34
2015;12;3;49;28.23;5.45
2015;12;3;49;28.24;5.38
2015;12;3;49;28.25;5.43
2015;12;3;49;28.25;5.54
2015;12;3;49;28.27;5.57
2015;12;3;49;28.25;5.63
2015;12;3;49;28.25;5.67
2015;12;3;49;28.25;5.74
2015;12;3;49;28.25;5.75
2015;12;3;49;28.25;5.79
2015;12;3;49;28.25;5.77
2015;12;3;49;28.25;5.87
2015;12;3;49;28.24;5.91
2015;12;3;49;28.25;5.92
2015;12;3;49;28.25;5.94
2015;12;3;49;28.25;5.89
2015;12;3;49;28.25;5.98
2015;12;3;49;28.25;5.94
2015;12;3;49;28.27;5.94
2015;12;3;49;28.28;5.91
2015;12;3;49;28.31;5.90
2015;12;3;49;28.31;5.92
2015;12;3;49;28.31;5.92
2015;12;3;49;28.31;5.87
2015;12;3;49;28.31;5.84
2015;12;3;49;28.32;5.86
2015;12;3;49;28.34;5.77
2015;12;3;49;28.34;5.78
2015;12;3;49;28.35;5.74
2015;12;3;49;28.37;5.64
2015;12;3;49;28.35;5.58
2015;12;3;49;28.37;5.53
2015;12;3;49;28.37;5.48
2015;12;3;49;28.37;5.41
2015;12;3;49;28.38;5.31
2015;12;3;49;28.37;5.22
2015;12;3;49;28.39;5.23
2015;12;3;49;28.39;5.14
2015;12;3;49;28.39;5.09
2015;12;3;49;28.39;4.99
2015;12;3;49;28.37;4.97
2015;12;3;49;28.37;4.86
2015;12;3;49;28.39;4.89
2015;12;3;49;28.37;4.82
2015;12;3;49;28.38;4.74
2015;12;3;49;28.37;4.71
2015;12;3;49;28.35;4.71
2015;12;3;49;28.35;4.64
2015;12;3;49;28.32;4.62
2015;12;3;49;28.30;4.53
2015;12;3;49;28.28;4.53
2015;12;3;49;28.28;4.48
2015;12;3;49;28.20;4.51
2015;12;3;49;28.28;4.46
2015;12;3;49;28.34;4.46
2015;12;3;49;28.28;4.42
2015;12;3;49;28.31;4.45
2015;12;3;49;28.28;4.45
2015;12;3;49;28.28;4.42
2015;12;3;49;28.28;4.51
2015;12;3;49;28.37;4.52
2015;12;3;49;28.28;4.50
2015;12;3;49;28.28;4.53
2015;12;3;49;28.31;4.59
2015;12;3;49;28.35;4.67
2015;12;3;49;28.31;4.70
2015;12;3;49;28.59;4.70
2015;12;3;49;28.64;4.78
2015;12;3;49;28.37;4.85
2015;12;3;49;28.35;4.84
2015;12;3;49;28.35;4.90
2015;12;3;49;28.56;4.97
2015;12;3;49;28.64;5.03
2015;12;3;49;28.57;5.06
2015;12;3;49;28.52;5.16
2015;12;3;49;28.45;5.21
2015;12;3;49;28.45;5.25
2015;12;3;49;28.45;5.29
2015;12;3;49;28.45;5.37
2015;12;3;49;28.45;5.43
2015;12;3;49;28.46;5.44
2015;12;3;49;28.45;5.50
2015;12;3;49;28.45;5.52
2015;12;3;49;28.43;5.64
2015;12;3;49;28.42;5.59
2015;12;3;49;28.42;5.67
2015;12;3;49;28.42;5.72
2015;12;3;49;28.45;5.74
2015;12;3;49;28.45;5.78
2015;12;3;49;28.45;5.81
2015;12;3;49;28.45;5.80
2015;12;3;49;28.45;5.85
2015;12;3;49;28.43;5.85
2015;12;3;49;28.43;5.88
2015;12;3;49;28.45;5.91
2015;12;3;49;28.43;5.84
2015;12;3;49;28.43;5.79
2015;12;3;49;28.43;5.84
2015;12;3;49;28.43;5.84
2015;12;3;49;28.43;5.84
2015;12;3;49;28.45;5.81
2015;12;3;49;28.45;5.68
2015;12;3;49;28.45;5.74
2015;12;3;49;28.46;5.70
2015;12;3;49;28.46;5.65
2015;12;3;49;28.46;5.61
2015;12;3;49;28.45;5.52
2015;12;3;49;28.45;5.48
2015;12;3;49;28.45;5.50
2015;12;3;49;28.45;5.45
2015;12;3;49;28.48;5.34
2015;12;3;49;28.48;5.35
2015;12;3;49;28.48;5.24
2015;12;3;49;28.46;5.25
2015;12;3;49;28.41;5.23
2015;12;3;49;28.43;5.15
2015;12;3;49;28.42;5.09
2015;12;3;49;28.39;5.02
2015;12;3;49;28.43;5.04
2015;12;3;49;28.45;5.00
2015;12;3;49;28.38;5.02
2015;12;3;49;28.38;4.89
2015;12;3;49;28.42;4.89
2015;12;3;49;28.42;4.86
2015;12;3;49;28.45;4.86
2015;12;3;49;28.41;4.84
2015;12;4;49;28.39;4.81
2015;12;4;49;28.39;4.77
2015;12;4;49;28.39;4.77
2015;12;4;49;28.37;4.71
2015;12;4;49;28.35;4.80
2015;12;4;49;28.37;4.77
2015;12;4;49;28.37;4.79
2015;12;4;49;28.37;4.70
2015;12;4;49;28.37;4.74
2015;12;4;49;28.37;4.77
2015;12;4;49;28.37;4.78
2015;12;4;49;28.37;4.82
2015;12;4;49;28.37;4.80
2015;12;4;49;28.37;4.87
2015;12;4;49;28.37;4.96
2015;12;4;49;28.37;4.92
2015;12;4;49;28.37;4.95
2015;12;4;49;28.37;4.97
2015;12;4;49;28.37;5.06
2015;12;4;49;28.38;5.08
2015;12;4;49;28.37;5.09
2015;12;4;49;28.37;5.17
2015;12;4;49;28.37;5.23
2015;12;4;49;28.37;5.23
2015;12;4;49;28.37;5.31
2015;12;4;49;28.34;5.39
2015;12;4;49;28.34;5.36
2015;12;4;49;28.31;5.39
2015;12;4;49;28.31;5.44
2015;12;4;49;28.31;5.48
2015;12;4;49;28.31;5.54
2015;12;4;49;28.31;5.57
2015;12;4;49;28.32;5.61
2015;12;4;49;28.32;5.67
2015;12;4;49;28.32;5.66
2015;12;4;49;28.34;5.67
2015;12;4;49;28.32;5.65
2015;12;4;49;28.34;5.67
2015;12;4;49;28.34;5.72
2015;12;4;49;28.34;5.74
2015;12;4;49;28.34;5.77
2015;12;4;49;28.34;5.77
2015;12;4;49;28.34;5.77
2015;12;4;49;28.34;5.71
2015;12;4;49;28.34;5.76
2015;12;4;49;28.34;5.76
2015;12;4;49;28.34;5.73
2015;12;4;49;28.34;5.73
2015;12;4;49;28.34;5.73
2015;12;4;49;28.37;5.77
2015;12;4;49;28.39;5.64
2015;12;4;49;28.28;5.64
2015;12;4;49;28.28;5.64
2015;12;4;49;28.28;5.60
2015;12;4;49;28.25;5.59
2015;12;4;49;28.23;5.51
2015;12;4;49;28.37;5.48
2015;12;4;49;28.39;5.37
2015;12;4;49;28.42;5.44
2015;12;4;49;28.39;5.28
2015;12;4;49;28.41;5.25
2015;12;4;49;28.42;5.23
2015;12;4;49;28.42;5.16
2015;12;4;49;28.45;5.14
2015;12;4;49;28.46;5.04
2015;12;4;49;28.45;5.00
2015;12;4;49;28.45;4.95
2015;12;4;49;28.45;4.94
2015;12;4;49;28.45;4.82
2015;12;4;49;28.48;4.85
2015;12;4;49;28.45;4.76
2015;12;4;49;28.45;4.77
2015;12;4;49;28.46;4.75
2015;12;4;49;28.45;4.69
2015;12;4;49;28.45;4.67
2015;12;4;49;28.45;4.60
2015;12;4;49;28.45;4.61
2015;12;4;49;28.45;4.61
2015;12;4;49;28.43;4.59
2015;12;4;49;28.42;4.59
2015;12;4;49;28.43;4.57
2015;12;4;49;28.42;4.58
2015;12;4;49;28.42;4.57
2015;12;4;49;28.42;4.60
2015;12;4;49;28.42;4.62
2015;12;4;49;28.39;4.58
2015;12;4;49;28.38;4.62
2015;12;4;49;28.39;4.65
2015;12;4;49;28.39;4.69
2015;12;4;49;28.39;4.72
2015;12;4;49;28.39;4.75
2015;12;4;49;28.39;4.77
2015;12;4;49;28.41;4.86
2015;12;4;49;28.69;4.89
2015;12;4;49;28.67;4.93
2015;12;4;49;28.63;4.96
2015;12;4;49;28.62;4.97
2015;12;4;49;28.62;5.02
2015;12;4;49;28.62;5.08
2015;12;4;49;28.59;5.13
2015;12;4;49;28.56;5.19
2015;12;4;49;28.55;5.20
2015;12;4;49;28.53;5.28
2015;12;4;49;28.56;5.31
2015;12;4;49;28.76;5.36
2015;12;4;49;28.81;5.43
2015;12;4;49;28.84;5.43
2015;12;4;49;28.84;5.49
2015;12;4;49;28.87;5.54
2015;12;4;49;28.87;5.60
2015;12;4;49;28.90;5.61
2015;12;4;49;28.91;5.64
2015;12;4;49;28.91;5.67
2015;12;4;49;28.93;5.70
2015;12;4;49;28.93;5.71
2015;12;4;49;28.93;5.78
2015;12;4;49;28.93;5.77
2015;12;4;49;28.93;5.79
2015;12;4;49;28.93;5.81
2015;12;4;49;28.93;5.80
2015;12;4;49;28.93;5.79
2015;12;4;49;28.93;5.80
2015;12;4;49;28.93;5.79
2015;12;4;49;28.93;5.80
2015;12;4;49;28.93;5.78
2015;12;4;49;28.93;5.78
2015;12;4;49;28.93;5.77
2015;12;4;49;28.93;5.73
2015;12;4;49;28.93;5.70
2015;12;4;49;28.93;5.72
2015;12;4;49;28.93;5.64
2015;12;4;49;28.91;5.63
2015;12;4;49;28.93;5.60
2015;12;4;49;28.91;5.56
2015;12;4;49;28.91;5.51
2015;12;4;49;28.91;5.50
2015;12;4;49;28.91;5.44
2015;12;4;49;28.90;5.38
2015;12;4;49;28.90;5.35
2015;12;4;49;28.90;5.29
2015;12;4;49;28.90;5.25
2015;12;4;49;28.90;5.21
2015;12;4;49;28.87;5.16
2015;12;4;49;28.87;5.10
2015;12;5;49;28.87;5.07
2015;12;5;49;28.87;5.06
2015;12;5;49;28.87;4.99
2015;12;5;49;28.87;4.95
2015;12;5;49;28.86;4.91
2015;12;5;49;28.87;4.91
2015;12;5;49;28.87;4.85
2015;12;5;49;28.87;4.84
2015;12;5;49;28.87;4.82
2015;12;5;49;28.87;4.82
2015;12;5;49;28.87;4.77
2015;12;5;49;28.87;4.81
2015;12;5;49;28.87;4.76
2015;12;5;49;28.69;4.76
2015;12;5;49;28.69;4.75
2015;12;5;49;28.84;4.74
2015;12;5;49;28.84;4.75
2015;12;5;49;28.77;4.75
2015;12;5;49;28.84;4.78
2015;12;5;49;28.84;4.78
2015;12;5;49;28.67;4.79
2015;12;5;49;28.78;4.80
2015;12;5;49;28.81;4.86
2015;12;5;49;28.81;4.87
2015;12;5;49;28.84;4.89
2015;12;5;49;28.84;4.93
2015;12;5;49;28.84;4.95
2015;12;5;49;28.86;4.99
2015;12;5;49;28.86;5.03
2015;12;5;49;28.86;5.04
2015;12;5;49;28.73;5.07
2015;12;5;49;28.80;5.13
2015;12;5;49;28.83;5.16
2015;12;5;49;28.84;5.23
2015;12;5;49;28.81;5.25
2015;12;5;49;28.83;5.28
2015;12;5;49;28.84;5.30
2015;12;5;49;28.84;5.39
2015;12;5;49;28.83;5.37
2015;12;5;49;28.83;5.42
2015;12;5;49;28.81;5.45
2015;12;5;49;28.83;5.49
2015;12;5;49;28.84;5.51
2015;12;5;49;28.81;5.56
2015;12;5;49;28.81;5.60
2015;12;5;49;28.83;5.62
2015;12;5;49;28.83;5.63
2015;12;5;49;28.84;5.65
2015;12;5;49;28.84;5.66
2015;12;5;49;28.87;5.66
2015;12;5;49;28.87;5.67
2015;12;5;49;28.87;5.70
2015;12;5;49;28.88;5.70
2015;12;5;49;28.90;5.69
2015;12;5;49;28.90;5.68
2015;12;5;49;28.87;5.67
2015;12;5;49;28.78;5.66
2015;12;5;49;28.87;5.63
2015;12;5;49;28.93;5.63
2015;12;5;49;28.93;5.59
2015;12;5;49;28.93;5.55
2015;12;5;49;28.93;5.52
2015;12;5;49;28.90;5.50
2015;12;5;49;28.95;5.47
2015;12;5;49;28.93;5.39
2015;12;5;49;28.93;5.38
2015;12;5;49;29.42;5.34
2015;12;5;49;29.44;5.30
2015;12;5;49;29.42;5.25
2015;12;5;49;29.47;5.19
2015;12;5;49;29.00;5.14
2015;12;5;49;28.90;5.10
2015;12;5;49;28.90;5.08
2015;12;5;49;28.88;5.02
2015;12;5;49;28.73;4.95
2015;12;5;49;28.93;4.95
2015;12;5;49;29.04;4.89
2015;12;5;49;29.56;4.82
2015;12;5;49;29.59;4.79
2015;12;5;49;29.61;4.75
2015;12;5;49;29.61;4.70
2015;12;5;49;29.55;4.68
2015;12;5;49;29.56;4.66
2015;12;5;49;29.61;4.65
2015;12;5;49;29.55;4.65
2015;12;5;49;29.50;4.61
2015;12;5;49;29.01;4.60
2015;12;5;49;29.00;4.58
2015;12;5;49;28.95;4.57
2015;12;5;49;28.90;4.58
2015;12;5;49;28.91;4.59
2015;12;5;49;28.90;4.58
2015;12;5;49;28.91;4.57
2015;12;5;49;29.21;4.60
2015;12;5;49;29.30;4.63
2015;12;5;49;29.59;4.63
2015;12;5;49;29.59;4.67
2015;12;5;49;29.03;4.69
2015;12;5;49;29.39;4.72
2015;12;5;49;29.39;4.74
2015;12;5;49;29.56;4.81
2015;12;5;49;29.56;4.82
2015;12;5;49;29.50;4.86
2015;12;5;49;29.65;4.92
2015;12;5;49;29.61;4.96
2015;12;5;49;29.47;5.01
2015;12;5;49;29.47;5.04
2015;12;5;49;29.47;5.11
2015;12;5;49;29.47;5.16
2015;12;5;49;29.62;5.21
2015;12;5;49;29.39;5.26
2015;12;5;49;29.50;5.31
2015;12;5;49;29.52;5.34
2015;12;5;49;28.90;5.40
2015;12;5;49;28.73;5.49
2015;12;5;49;28.73;5.51
2015;12;5;49;28.70;5.56
2015;12;5;49;28.70;5.59
2015;12;5;49;28.70;5.64
2015;12;5;49;28.71;5.70
2015;12;5;49;28.76;5.74
2015;12;5;49;28.78;5.76
2015;12;5;49;28.80;5.83
2015;12;5;49;28.78;5.83
2015;12;5;49;28.74;5.87
2015;12;5;49;28.70;5.86
2015;12;5;49;28.70;5.88
2015;12;5;49;28.67;5.92
2015;12;5;49;28.62;5.91
2015;12;5;49;28.59;5.91
2015;12;5;49;28.59;5.89
2015;12;5;49;28.59;5.89
2015;12;5;49;28.56;5.91
2015;12;5;49;28.56;5.89
2015;12;5;49;28.53;5.85
2015;12;5;49;28.50;5.84
2015;12;5;49;28.48;5.79
2015;12;5;49;28.52;5.77
2015;12;5;49;28.59;5.73
2015;12;5;49;28.67;5.72
2015;12;5;49;28.76;5.66
2015;12;5;49;28.76;5.61
2015;12;5;49;28.74;5.57
2015;12;5;49;28.76;5.51
2015;12;6;49;28.76;5.49
2015;12;6;49;28.76;5.44
2015;12;6;49;28.74;5.36
2015;12;6;49;28.73;5.36
2015;12;6;49;28.73;5.29
2015;12;6;49;28.76;5.23
2015;12;6;49;28.76;5.14
2015;12;6;49;28.78;5.12
2015;12;6;49;28.84;5.04
2015;12;6;49;28.84;5.02
2015;12;6;49;28.87;4.94
2015;12;6;49;28.87;4.91
2015;12;6;49;28.88;4.87
2015;12;6;49;28.87;4.83
2015;12;6;49;28.87;4.82
2015;12;6;49;28.84;4.75
2015;12;6;49;28.81;4.72
2015;12;6;49;28.84;4.68
2015;12;6;49;28.83;4.67
2015;12;6;49;28.84;4.67
2015;12;6;49;28.84;4.63
2015;12;6;49;28.84;4.61
2015;12;6;49;28.84;4.59
2015;12;6;49;28.84;4.61
2015;12;6;49;28.67;4.60
2015;12;6;49;28.62;4.61
2015;12;6;49;28.56;4.61
2015;12;6;49;28.53;4.66
2015;12;6;49;28.50;4.67
2015;12;6;49;28.50;4.70
2015;12;6;49;28.52;4.71
2015;12;6;49;28.50;4.74
2015;12;6;49;28.78;4.78
2015;12;6;49;28.87;4.81
2015;12;6;49;28.87;4.83
2015;12;6;49;28.93;4.89
2015;12;6;49;28.93;4.90
2015;12;6;49;28.87;4.96
2015;12;6;49;28.90;5.06
2015;12;6;49;28.87;5.10
2015;12;6;49;28.87;5.14
2015;12;6;49;28.87;5.20
2015;12;6;49;28.98;5.23
2015;12;6;49;28.93;5.30
2015;12;6;49;28.94;5.31
2015;12;6;49;28.97;5.38
2015;12;6;49;28.95;5.39
2015;12;6;49;28.98;5.46
2015;12;6;49;28.98;5.53
2015;12;6;49;28.98;5.54
2015;12;6;49;29.00;5.57
2015;12;6;49;29.00;5.59
2015;12;6;49;29.01;5.69
2015;12;6;49;28.98;5.66
2015;12;6;49;28.98;5.70
2015;12;6;49;29.01;5.66
2015;12;6;49;28.98;5.74
2015;12;6;49;28.98;5.77
2015;12;6;49;28.98;5.80
2015;12;6;49;28.98;5.76
2015;12;6;49;28.98;5.77
2015;12;6;49;29.01;5.76
2015;12;6;49;29.01;5.77
2015;12;6;49;29.04;5.72
2015;12;6;49;28.98;5.73
2015;12;6;49;28.98;5.70
2015;12;6;49;28.98;5.67
2015;12;6;49;28.93;5.63
2015;12;6;49;28.93;5.62
2015;12;6;49;28.93;5.58
2015;12;6;49;28.93;5.52
2015;12;6;49;28.98;5.52
2015;12;6;49;29.04;5.44
2015;12;6;49;29.07;5.39
2015;12;6;49;29.13;5.36
2015;12;6;49;29.18;5.27
2015;12;6;49;29.15;5.25
2015;12;6;49;29.05;5.18
2015;12;6;49;29.07;5.12
2015;12;6;49;29.13;5.07
2015;12;6;49;29.11;5.02
2015;12;6;49;29.10;4.93
2015;12;6;49;29.20;4.90
2015;12;6;49;29.14;4.89
2015;12;6;49;29.04;4.82
2015;12;6;49;29.15;4.78
2015;12;6;49;29.01;4.71
2015;12;6;49;28.98;4.68
2015;12;6;49;28.95;4.62
2015;12;6;49;29.03;4.62
2015;12;6;49;28.95;4.55
2015;12;6;49;29.33;4.55
2015;12;6;49;29.30;4.48
2015;12;6;49;29.08;4.48
2015;12;6;49;29.15;4.49
2015;12;6;49;29.15;4.48
2015;12;6;49;29.15;4.48
2015;12;6;49;29.26;4.48
2015;12;6;49;29.23;4.48
2015;12;6;49;29.21;4.47
2015;12;6;49;29.30;4.46
2015;12;6;49;29.26;4.50
